"Rebuild design config grid index","Znovu sestavit index nastavení mřížky vzhledu",module,Magento/Theme
"Admin empty","Správa prázdný",module,Magento/Theme
"Admin 1column","Správa 1sloupec",module,Magento/Theme
"Theme Information","Nastavení tématu",module,Magento/Theme
"Other Settings","Další nastavení",module,Magento/Theme
"HTML Head","HTML hlavička",module,Magento/Theme
"Allowed file types: ico, png, gif, jpg, jpeg, apng. Not all browsers support all these formats!","Allowed file types: ico, png, gif, jpg, jpeg, apng. Not all browsers support all these formats!",module,Magento/Theme
"Favicon Icon","Ikona favicon",module,Magento/Theme
"Default Page Title","Default Page Title",module,Magento/Theme
"Page Title Prefix","Page Title Prefix",module,Magento/Theme
"Page Title Suffix","Page Title Suffix",module,Magento/Theme
"Default Meta Description","Default Meta Description",module,Magento/Theme
"Default Meta Keywords","Default Meta Keywords",module,Magento/Theme
"This will be included before head closing tag in page HTML.","Obsah bude vložen před uzavírací tag HEAD.",module,Magento/Theme
"Scripts and Style Sheets","Skripty a styly",module,Magento/Theme
"Display Demo Store Notice","Zobrazit DEMO upozornění",module,Magento/Theme
"Header","Záhlaví",module,Magento/Theme
"Allowed file types: png, gif, jpg, jpeg.","Allowed file types: png, gif, jpg, jpeg.",module,Magento/Theme
"Logo Image","Obrázek loga",module,Magento/Theme
"Logo Attribute Width","Logo Attribute Width",module,Magento/Theme
"Logo Attribute Height","Logo Attribute Height",module,Magento/Theme
"Welcome Text","Uvítací zpráva",module,Magento/Theme
"Logo Image Alt","Alternativní text loga",module,Magento/Theme
"Footer","Zápatí",module,Magento/Theme
"This will be displayed just before the body closing tag.","Bude zobrazeno těsně před uzavíracím tagem body.",module,Magento/Theme
"Miscellaneous HTML","Další HTML",module,Magento/Theme
"Copyright","Autorská práva",module,Magento/Theme
"Default Robots","Výchozí nastavení robotů",module,Magento/Theme
"Edit custom instruction of robots.txt File","Upravit vlastní instrukce souboru robots.txt",module,Magento/Theme
"This action will delete your custom instructions and reset robots.txt file to system's default settings.","Tato činnost odstraní vlastní instrukce a obnoví soubor robots.txt do výchozího nastavení systému.",module,Magento/Theme
"Reset To Defaults","Reset To Defaults",module,Magento/Theme
"Website","Webová stránka",module,Magento/Theme
"Store","Obchod",module,Magento/Theme
"Store View","Zobrazení obchodu",module,Magento/Theme
"Skip to Content","Přejít na obsah",module,Magento/Theme
"Menu","Menu",module,Magento/Theme
"Account","Účet",module,Magento/Theme
"Settings","Nastavení",module,Magento/Theme
"2 columns with left bar","2 sloupce, postranní vlevo",module,Magento/Theme
"2 columns with right bar","2 sloupce, postranní vpravo",module,Magento/Theme
"3 columns","3 sloupce",module,Magento/Theme
"Exception does not contain field '%1'","Výjimka neobsahuje žádné pole ""%1""",module,Magento/Theme
"exception","výjimka",module,Magento/Theme
"Allowed file types: ICO, PNG, GIF, JPG, JPEG, APNG, SVG. Not all browsers support all these formats!","Povolené typy souborů: ICO, PNG, GIF, JPG, JPEG, APNG, SVG. Některé prohlížeče nepodporují všechny tyto formáty!",module,Magento/Theme
"Default Title","Výchozí název",module,Magento/Theme
"Title Prefix","Předpona názvu",module,Magento/Theme
"Title Suffix","Přípona názvu",module,Magento/Theme
"Default Description","Výchozí popis",module,Magento/Theme
"Default Keywords","Výchozí klíčová slova",module,Magento/Theme
"Miscellaneous Scripts","Další skripty",module,Magento/Theme
"Search Engine Robots","Roboti vyhledávačů",module,Magento/Theme
"Reset to Defaults","Obnovit výchozí nastavení",module,Magento/Theme
"Logo Image Width","Šířka obrázku loga",module,Magento/Theme
"Logo Image Height","Výška obrázku loga",module,Magento/Theme
"This will be displayed just before body closing tag.","Bude umístěno těsně před uzavíracím tagem body.",module,Magento/Theme
"Copyright © 2015 Magento. All rights reserved.","Copyright © 2016 Magento. Všechna práva vyhrazena.",module,Magento/Theme
"Wrong request.","Neplatný požadavek.",module,Magento/Theme
"Copyright © 2013-2017 Magento, Inc. All rights reserved.","Copyright © 2013-2017 Magento, Inc. All rights reserved.",module,Magento/Theme
"Copyright © 2017 Magento, Inc. All rights reserved.","Copyright © 2017 Magento, Inc. Všechna práva vyhrazena.",module,Magento/Theme
"Allowed file types: ico, png, gif, jpg, jpeg, apng, svg. Not all browsers support all these formats!","Povolené typy souborů: ico, png, gif, jpg, jpeg, apng, svg. Některé prohlížeče nepodporují všechny tyto formáty!",module,Magento/Theme
"Allowed file types: png, gif, jpg, jpeg, svg.","Povolené typy souborů: png, gif, jpg, jpeg, svg.",module,Magento/Theme
"Copyright © 2016 Magento. All rights reserved.","Copyright © 2016 Magento. Všechna práva vyhrazena.",module,Magento/Theme
"Display Report Bugs Link","Display Report Bugs Link",module,Magento/Theme
"Allowed file types: ICO, PNG, GIF, JPG, JPEG, APNG. Not all browsers support all these formats!","Allowed file types: ICO, PNG, GIF, JPG, JPEG, APNG. Not all browsers support all these formats!",module,Magento/Theme
"Page not found.","Stránka nebyla nalezena.",module,Magento/Theme
"The scope or scope ID is invalid. Verify both and try again.","The scope or scope ID is invalid. Verify both and try again.",module,Magento/Theme
"The backend model isn't specified for ""%1"".","The backend model isn't specified for ""%1"".",module,Magento/Theme
"The ""%templateName"" template contains an incorrect configuration, with a reference to itself. Remove or change the reference, then try again.","The ""%templateName"" template contains an incorrect configuration, with a reference to itself. Remove or change the reference, then try again.",module,Magento/Theme
"The config can't be saved because it's empty. Complete the config and try again.","The config can't be saved because it's empty. Complete the config and try again.",module,Magento/Theme
"View","Zobrazit",module,Magento/Theme
"This is a demo store. No orders will be fulfilled.","This is a demo store. No orders will be fulfilled.",module,Magento/Theme
"Not all browsers support all these formats!","Not all browsers support all these formats!",module,Magento/Theme
"ID","ID",module,Magento/Theme
"TinyMCE 3 (deprecated)","TinyMCE 3 (deprecated)",module,Magento/Tinymce3
"Dictionary (Translation on Storefront side)","Slovník (Překlady frontendu)",module,Magento/Translation
"Embedded (Translation on Admin side)","Slovník (Překlady správy)",module,Magento/Translation
"Error while translating phrase ""%s"" in file %s.","Error while translating phrase ""%s"" in file %s.",module,Magento/Translation
"Error while generating js translation dictionary: ""%s""","Error while generating js translation dictionary: ""%s""",module,Magento/Translation
"Translation Strategy","Strategie překladu",module,Magento/Translation
"Translations","Překlady",module,Magento/Translation
"Translation files","Soubory překladu",module,Magento/Translation
"Translation files.","Soubory překladu.",module,Magento/Translation
"Please put your store into maintenance mode and redeploy static files after changing strategy","Please put your store into maintenance mode and redeploy static files after changing strategy",module,Magento/Translation
"Condition type ""%1"" is not allowed","Typ podmínky ""%1"" není povolen",module,Magento/Ui
"The configuration parameter ""formElement"" is a required for ""%1"" field.","Konfigurační parametr ""formElement"" je pro údaj ""%1"" povinný.",module,Magento/Ui
"Remove %1","Odstranit %1",module,Magento/Ui
"Add New %1","Přidat další %1",module,Magento/Ui
"New %1","Nový %1",module,Magento/Ui
"Please select item(s).","Vyberte položky.",module,Magento/Ui
"Invalid XML in file %1:\n%2","Neplatný kód XML v souboru %1:\n%2",module,Magento/Ui
".",".",module,Magento/Ui
"Unsupported bookmark action.","Nepodporovaná akce záložky.",module,Magento/Ui
"UI component could not be rendered because of system exception","UI component could not be rendered because of system exception",module,Magento/Ui
"Parameter ""class"" must be present.","Parametr ""class"" musí být přítomen.",module,Magento/Ui
"Parameter ""sortOrder"" must be present.","Parametr ""sortOrder"" musí být přítomen.",module,Magento/Ui
"Invalid UI Component element name: '%1'","Invalid UI Component element name: '%1'",module,Magento/Ui
"Bookmark with id ""%1"" does not exist.","Záložka s ID ""%1"" neexistuje.",module,Magento/Ui
"Invalid UI Component element name: ''","Invalid UI Component element name: ''",module,Magento/Ui
"Cancel","Zrušit",module,Magento/Ui
"Back","Zpět",module,Magento/Ui
"Next","Následující",module,Magento/Ui
"Changes have been made to this section that have not been saved.","V této sekci byly provedeny změny, které nebyly uloženy.",module,Magento/Ui
"This tab contains invalid data. Please resolve this before saving.","Tato záložka obsahuje neplatná data. Před uložením odstraňte problém prosím.",module,Magento/Ui
"Assign","Přiřadit",module,Magento/Ui
"Options","Možnosti",module,Magento/Ui
"records found","nalezených záznamů",module,Magento/Ui
"selected","zvoleno",module,Magento/Ui
"of","z",module,Magento/Ui
"Filters","Filtry",module,Magento/Ui
"Add","Přidat",module,Magento/Ui
"Something went wrong.","Něco se pokazilo.",module,Magento/Ui
"Yes","Ano",module,Magento/Ui
"No","Ne",module,Magento/Ui
"Done","Hotovo",module,Magento/Ui
"options","možnosti",module,Magento/Ui
"Select...","Zvolit...",module,Magento/Ui
"Selected","Zvoleno",module,Magento/Ui
"Select All","Vybrat vše",module,Magento/Ui
"Deselect All","Zrušit výběr všech",module,Magento/Ui
"Select All on This Page","Zvolit vše na této stránce",module,Magento/Ui
"Deselect All on This Page","Zrušit výběr všech na stránce",module,Magento/Ui
"On","Zapnuto",module,Magento/Ui
"Off","Vypnuto",module,Magento/Ui
"Go to Details Page","Přejít na stránku s detaily",module,Magento/Ui
"New View","Nové zobrazení",module,Magento/Ui
"Default View","Výchozí zobrazení",module,Magento/Ui
"${ $.visible } out of ${ $.total } visible","{ $.visible } $ z ${ $.total } viditelných",module,Magento/Ui
"You have successfully saved your edits.","Provedené úpravy byly uloženy.",module,Magento/Ui
"There are {placeholder} messages requires your attention.","There are {placeholder} messages requires your attention.",module,Magento/Ui
"from","od",module,Magento/Ui
"to","do",module,Magento/Ui
"You haven't selected any items!","You haven't selected any items!",module,Magento/Ui
"Search by keyword","Hledat podle klíčového slova",module,Magento/Ui
"Keyword","Klíčové slovo",module,Magento/Ui
"Select Date","Vybrat datum",module,Magento/Ui
"Please enter more or equal than {0} symbols.","Zadejte {0} nebo více znaků.",module,Magento/Ui
"Please enter less or equal than {0} symbols.","Zadejte {0} nebo méně znaků.",module,Magento/Ui
"Please enter {0} words or less.","Zadejte {0} nebo méně slov.",module,Magento/Ui
"Please enter at least {0} words.","Zadejte alespoň {0} slov.",module,Magento/Ui
"Please enter between {0} and {1} words.","Zadejte prosím {0} až {1} slov.",module,Magento/Ui
"Letters or punctuation only please","Pouze písmena nebo interpunkce prosím",module,Magento/Ui
"Letters, numbers, spaces or underscores only please","Pouze písmena, číslice, mezery nebo podtržítka prosím",module,Magento/Ui
"Letters only please","Pouze písmena prosím",module,Magento/Ui
"No white space please","Bez mezer prosím",module,Magento/Ui
"Your ZIP-code must be in the range 902xx-xxxx to 905-xx-xxxx","PSČ musí být v rozsahu od 902xx-xxxx do 905-xx-xxxx",module,Magento/Ui
"A positive or negative non-decimal number please","Celé kladné nebo záporné číslo prosím",module,Magento/Ui
"The specified vehicle identification number (VIN) is invalid.","Zadané identifikační číslo vozidla (VIN) je neplatné.",module,Magento/Ui
"Please enter a correct date","Zadejte platné datum",module,Magento/Ui
"Vul hier een geldige datum in.","Zde zadejte platné datum prosím.",module,Magento/Ui
"Please enter a valid time, between 00:00 and 23:59","Zadejte prosím platný čas mezi 00:00 a 23:59",module,Magento/Ui
"Please enter a valid time, between 00:00 am and 12:00 pm","Zadejte prosím platný čas mezi 00:00 a 12:00 PM",module,Magento/Ui
"Please specify a valid phone number","Zadejte platné telefonní číslo prosím",module,Magento/Ui
"Please specify a valid mobile number","Zadejte platné mobilní číslo prosím",module,Magento/Ui
"Please enter at least {0} characters","Zadejte prosím alespoň {0} znaků",module,Magento/Ui
"Please enter a valid credit card number.","Zadejte platné číslo platební karty.",module,Magento/Ui
"Please enter a valid IP v4 address.","Zadejte platnou IPv4 adresu prosím.",module,Magento/Ui
"Please enter a valid IP v6 address.","Zadejte platnou IPv6 adresu prosím.",module,Magento/Ui
"Invalid format.","Neplatný formát.",module,Magento/Ui
"HTML tags are not allowed.","HTML tagy nejsou dovoleny.",module,Magento/Ui
"Please select an option.","Vyberte možnost.",module,Magento/Ui
"Empty Value.","Prázdný údaj.",module,Magento/Ui
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","V tomto údaji používejte pouze písmena (a-z nebo A-Z), číslice (0-9) nebo mezery.",module,Magento/Ui
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","V tomto údaji používejte pouze písmena (a-z nebo A-Z), číslice (0-9) nebo podtržítko (_), prvním znakem musí být písmeno.",module,Magento/Ui
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","V tomto údaji používejte pouze písmena (a-z nebo A-Z), číslice (0-9), mezery nebo křížek (#).",module,Magento/Ui
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Zadejte platné telefonní číslo (například 123 456 789).",module,Magento/Ui
"Please enter a valid fax number (Ex: 123-456-7890).","Zadejte platné faxové číslo prosím (např. 123 456 789).",module,Magento/Ui
"Please enter a valid email address (Ex: johndoe@domain.com).","Zadejte platnou e-mailovou adresu prosím (např. jmeno@domena.cz).",module,Magento/Ui
"Please enter 6 or more characters. Leading and trailing spaces will be ignored.","Zadejte 6 nebo více znaků. Úvodní a koncové mezery budou ignorovány.",module,Magento/Ui
"Please enter 7 or more characters, using both numeric and alphabetic.","Zadejte 7 nebo více znaků použitím číslic i písmen.",module,Magento/Ui
"Minimum length of this field must be equal or greater than %1 symbols. Leading and trailing spaces will be ignored.","Minimum length of this field must be equal or greater than %1 symbols. Leading and trailing spaces will be ignored.",module,Magento/Ui
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Heslo musí obsahovat alespoň %1 druhy znaků. Druhy znaků jsou: malá písmena, velká písmena, číslice, speciální znaky.",module,Magento/Ui
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://).","Zadejte platnou URL adresu. Protokol (http://, https:// nebo ftp://) je povinný.",module,Magento/Ui
"Please enter a valid URL. For example http://www.example.com or www.example.com.","Zadejte platnou URL adresu. Například http://www.domena.cz nebo www.domena.cz.",module,Magento/Ui
"Please enter a valid XML-identifier (Ex: something_1, block5, id-4).","Zadejte platný XML identifikátor (Např: neco_1, blok5, id-4).",module,Magento/Ui
"Please enter a valid social security number (Ex: 123-45-6789).","Zadejte platné číslo sociálního pojištění (např. 123-45-6789).",module,Magento/Ui
"Please enter a valid zip code (Ex: 90602 or 90602-1234).","Zadejte platné PSČ (např. 11150 nebo 440 01).",module,Magento/Ui
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Použijte tento formát data: dd/mm/rrrr. Například pro 17. březen 2006 zadejte 17/03/2006.",module,Magento/Ui
"Please enter a valid $ amount. For example $100.00.","Zadejte prosím platnou částku v Kč. Například 100,00 Kč.",module,Magento/Ui
"Please enter a number 0 or greater in this field.","Do tohoto údaje zadejte číslo 0 nebo větší.",module,Magento/Ui
"Please enter a number greater than 0 in this field.","Do tohoto pole zadejte číslo větší než 0.",module,Magento/Ui
"Please input a valid CSS-length (Ex: 100px, 77pt, 20em, .5ex or 50%).","Zadejte platnou CSS délku (Např: 100px, 77pt, 20em, .5ex nebo 50 %).",module,Magento/Ui
"Please enter a valid number in this field.","Zadejte platné číslo do tohoto pole.",module,Magento/Ui
"Please enter a valid integer in this field.","Please enter a valid integer in this field.",module,Magento/Ui
"The value is not within the specified range.","Hodnota je mimo určený rozsah.",module,Magento/Ui
"Please use letters only (a-z or A-Z) in this field.","V tomto poli použijte pouze písmena (a-z nebo A-Z).",module,Magento/Ui
"Please use only letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","V tomto údaji použijte pouze písmena (a-z), číslice (0-9) nebo podtržítko (_), prvním znakem musí být písmeno.",module,Magento/Ui
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.","V tomto údaji použijte pouze písmena (a-z nebo A-Z) nebo číslice (0-9). Mezery nebo jiné znaky nejsou povoleny.",module,Magento/Ui
"Please enter a valid date.","Zadejte platné datum.",module,Magento/Ui
"Please enter a valid URL Key (Ex: ""example-page"", ""example-page.html"" or ""anotherlevel/example-page"").","Zadejte platný klíč URL adresy (Např: ""demo-stranka"", ""demo-stranka.html"" nebo ""cesta/demo-stranka"").",module,Magento/Ui
"Please enter a valid zip code.","Zadejte platné PSČ.",module,Magento/Ui
"Please select State/Province.","Zvolte kraj / region.",module,Magento/Ui
"Please enter a value less than or equal to {0}.","Please enter a value less than or equal to {0}.",module,Magento/Ui
"Please enter a value greater than or equal to {0}.","Please enter a value greater than or equal to {0}.",module,Magento/Ui
"Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.","Please enter valid email addresses, separated by commas. For example, johndoe@domain.com, johnsmith@domain.com.",module,Magento/Ui
"Please enter issue number or start date for switch/solo card type.","Zadejte číslo vydání nebo počáteční datum karty typu switch/solo.",module,Magento/Ui
"This is a required field.","Toto pole je povinné.",module,Magento/Ui
"Please enter positive number in this field.","Do tohoto údaje zadejte prosím kladné číslo.",module,Magento/Ui
"Please enter a valid value, ex: 10,20,30","Zadejte platnou hodnotu, např: 10,20,30",module,Magento/Ui
"We don't recognize or support this file extension type.","Nelze zjistit, zda je tento typ souboru podporován.",module,Magento/Ui
"File you are trying to upload exceeds maximum file size limit.","Nahrávaný soubor překračuje limit maximální velikosti.",module,Magento/Ui
"Please use tag SCRIPT with SRC attribute or with proper content to include JavaScript to the document.","Javascript do dokumentu zahrnete pomocí tagu SCRIPT buď s atributem SRC nebo řádným obsahem.",module,Magento/Ui
"The date is not within the specified range.","The date is not within the specified range.",module,Magento/Ui
"Attention","Upozornění",module,Magento/Ui
"OK","OK",module,Magento/Ui
"Close","Zavřít‏",module,Magento/Ui
"Ok","OK",module,Magento/Ui
"Label Button 2","Label Button 2",module,Magento/Ui
"Label Actions One","Label Actions One",module,Magento/Ui
"Label Actions Two","Label Actions Two",module,Magento/Ui
"Some Dynamic Actions","Some Dynamic Actions",module,Magento/Ui
"Log JS Errors to Session Storage","Protokolovat chyby JS do úložiště relací",module,Magento/Ui
"Log JS Errors to Session Storage Key","Protokolovat chyby JS do klíče",module,Magento/Ui
"settings/label","settings/label",module,Magento/Ui
"settings/confirm/title","settings/confirm/title",module,Magento/Ui
"settings/confirm/message,module,Magento/Ui
","settings/confirm/message,module,Magento/Ui
",module,Magento/Ui
",module,Magento/Ui
settings/callback/provider,module,Magento/Ui
",",module,Magento/Ui
settings/callback/provider,module,Magento/Ui
",module,Magento/Ui
"settings/callback/target,module,Magento/Ui
","settings/callback/target,module,Magento/Ui
",module,Magento/Ui
"settings/newViewLabel,module,Magento/Ui
","settings/newViewLabel,module,Magento/Ui
",module,Magento/Ui
"settings/title","settings/title",module,Magento/Ui
"settings/description","settings/description",module,Magento/Ui
",module,Magento/Ui
settings/addButtonLabel,module,Magento/Ui
",",module,Magento/Ui
settings/addButtonLabel,module,Magento/Ui
",module,Magento/Ui
",module,Magento/Ui
formElements/*[name(.)=../../@formElement]/settings/description,module,Magento/Ui
",",module,Magento/Ui
formElements/*[name(.)=../../@formElement]/settings/description,module,Magento/Ui
",module,Magento/Ui
",module,Magento/Ui
formElements/*[name(.)=../../@formElement]/settings/caption,module,Magento/Ui
",",module,Magento/Ui
formElements/*[name(.)=../../@formElement]/settings/caption,module,Magento/Ui
",module,Magento/Ui
",module,Magento/Ui
formElements/*[name(.)=../../@formElement]/settings/title,module,Magento/Ui
",",module,Magento/Ui
formElements/*[name(.)=../../@formElement]/settings/title,module,Magento/Ui
",module,Magento/Ui
"settings/placeholder","settings/placeholder",module,Magento/Ui
"settings/caption","settings/caption",module,Magento/Ui
"settings/subTitle","settings/subTitle",module,Magento/Ui
"settings/visible","settings/visible",module,Magento/Ui
"settings/showLabel","settings/showLabel",module,Magento/Ui
"settings/breakLine","settings/breakLine",module,Magento/Ui
"settings/required","settings/required",module,Magento/Ui
"settings/size","settings/size",module,Magento/Ui
"settings/notice","settings/notice",module,Magento/Ui
"settings/tooltip/description","settings/tooltip/description",module,Magento/Ui
"settings/addBefore","settings/addBefore",module,Magento/Ui
"settings/addAfter","settings/addAfter",module,Magento/Ui
"Action","Akce",module,Magento/Ui
"CSV","CSV",module,Magento/Ui
"Excel XML","Excel XML",module,Magento/Ui
"Initialization error component, check the spelling of the name or the correctness of the call.","Inicializační chyba komponenty, zkontrolujte pravopis názvu nebo správnost volání.",module,Magento/Ui
"Select Items","Select Items",module,Magento/Ui
"Actions","Akce",module,Magento/Ui
"Select","Vybrat",module,Magento/Ui
"Save View As...","Save View As...",module,Magento/Ui
"Submit","Odeslat",module,Magento/Ui
"Delete","Smazat",module,Magento/Ui
"Edit","Upravit",module,Magento/Ui
"Columns","Sloupce",module,Magento/Ui
"Reset","Obnovit",module,Magento/Ui
"Apply","Použít",module,Magento/Ui
"All in column","All in column",module,Magento/Ui
"Record contains unsaved changes.","Record contains unsaved changes.",module,Magento/Ui
"Export","Export",module,Magento/Ui
"Active filters:","Active filters:",module,Magento/Ui
"Remove","Odstranit",module,Magento/Ui
"Clear all","Clear all",module,Magento/Ui
"Advanced filter","Advanced filter",module,Magento/Ui
"Apply Filters","Apply Filters",module,Magento/Ui
"We couldn't find any records.","Nebyly nalezeny žádné záznamy.",module,Magento/Ui
"Save","Uložit",module,Magento/Ui
"Custom","Vlastní",module,Magento/Ui
"per page","na stránce",module,Magento/Ui
"Search","Hledat",module,Magento/Ui
"Please enter 6 or more characters. Leading or trailing spaces will be ignored.","Zadejte 6 nebo více znaků. Úvodní nebo koncové mezery budou ignorovány.",module,Magento/Ui
"ui/grid/filters/elements/select","ui/grid/filters/elements/select",module,Magento/Ui
"Please enter a quantity greater than 0.","Please enter a quantity greater than 0.",module,Magento/Ui
"The fewest you may purchase is %1.","Můžete zakoupit nejméně %1 ks.",module,Magento/Ui
"The maximum you may purchase is %1.","The maximum you may purchase is %1.",module,Magento/Ui
"You can buy this product only in quantities of %1 at a time.","Najednou lze koupit tento produkt pouze v množství %1.",module,Magento/Ui
"First character must be letter.","First character must be letter.",module,Magento/Ui
"If enabled, can be used by functional tests for extended reporting","If enabled, can be used by functional tests for extended reporting",module,Magento/Ui
"Use this key to retrieve collected js errors","Use this key to retrieve collected js errors",module,Magento/Ui
"The configuration parameter ""formElement"" is a required for ""' . . '"" field.","The configuration parameter ""formElement"" is a required for ""' . . '"" field.",module,Magento/Ui
"'Remove ' .","'Remove ' .",module,Magento/Ui
"'Add New ' .","'Add New ' .",module,Magento/Ui
"'New ' .","'New ' .",module,Magento/Ui
"The file upload field is disabled.","The file upload field is disabled.",module,Magento/Ui
"No marginal white space please","No marginal white space please",module,Magento/Ui
"Please enter a valid percentage discount value greater than 0.","Please enter a valid percentage discount value greater than 0.",module,Magento/Ui
"Please enter a value less than or equal to %s.","Zadejte hodnotu menší než nebo rovnu %s.",module,Magento/Ui
"Please enter a value greater than or equal to %s.","Zadejte hodnotu větší než nebo rovnu %s.",module,Magento/Ui
"Insert Images...","Insert Images...",module,Magento/Ui
"The ""formElement"" configuration parameter is required for the ""%1"" field.","The ""formElement"" configuration parameter is required for the ""%1"" field.",module,Magento/Ui
"An item needs to be selected. Select and try again.","Položka musí být vybrána. Vyberte a zkuste znovu.",module,Magento/Ui
"'The XML in file ""%1"" is invalid:' . ""\n%2\nVerify the XML and try again.""","'The XML in file ""%1"" is invalid:' . ""\n%2\nVerify the XML and try again.""",module,Magento/Ui
"'The XML in file ""%1"" is invalid.' . ""\n%2\nVerify the XML and try again.""","'The XML in file ""%1"" is invalid.' . ""\n%2\nVerify the XML and try again.""",module,Magento/Ui
"The parameter ""class"" is missing. Set the ""class"" and try again.","The parameter ""class"" is missing. Set the ""class"" and try again.",module,Magento/Ui
"The parameter ""sortOrder"" is missing. Set the ""sortOrder"" and try again.","The parameter ""sortOrder"" is missing. Set the ""sortOrder"" and try again.",module,Magento/Ui
"The ""%1"" UI component element name is invalid. Verify the name and try again.","The ""%1"" UI component element name is invalid. Verify the name and try again.",module,Magento/Ui
"The bookmark with ""%1"" ID doesn't exist. Verify your information and try again.","The bookmark with ""%1"" ID doesn't exist. Verify your information and try again.",module,Magento/Ui
"URL","URL",module,Magento/Ui
"The """" UI component element name is invalid. Verify the name and try again.","The """" UI component element name is invalid. Verify the name and try again.",module,Magento/Ui
"was not uploaded","was not uploaded",module,Magento/Ui
"Entity with ID: %s doesn't exist","Entity with ID: %s doesn't exist",module,Magento/Ui
"Open in new tab","Open in new tab",module,Magento/Ui
"Wrong color format. Please specify color in HEX, RGBa, HSVa, HSLa or use color name.","Wrong color format. Please specify color in HEX, RGBa, HSVa, HSLa or use color name.",module,Magento/Ui
"This link is not allowed.","This link is not allowed.",module,Magento/Ui
"settings/confirm/message","settings/confirm/message",module,Magento/Ui
"settings/callback/provider","settings/callback/provider",module,Magento/Ui
"settings/callback/target","settings/callback/target",module,Magento/Ui
"settings/newViewLabel","settings/newViewLabel",module,Magento/Ui
"settings/addButtonLabel","settings/addButtonLabel",module,Magento/Ui
"settings/settingLabel","settings/settingLabel",module,Magento/Ui
"settings/typeSelectorTemplate","settings/typeSelectorTemplate",module,Magento/Ui
"settings/settingTemplate","settings/settingTemplate",module,Magento/Ui
"settings/openDialogTitle","settings/openDialogTitle",module,Magento/Ui
"This element contains invalid data. Please resolve this before saving.","This element contains invalid data. Please resolve this before saving.",module,Magento/Ui
"Please use only lowercase letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Please use only lowercase letters (a-z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.",module,Magento/Ui
"UPS Next Day Air","UPS Next Day Air",module,Magento/Ups
"UPS Second Day Air","UPS Second Day Air",module,Magento/Ups
"UPS Ground","UPS Ground",module,Magento/Ups
"UPS Worldwide Express","UPS Worldwide Express",module,Magento/Ups
"UPS Worldwide Expedited","UPS Worldwide Expedited",module,Magento/Ups
"UPS Standard","UPS Standard",module,Magento/Ups
"UPS Three-Day Select","UPS Three-Day Select",module,Magento/Ups
"UPS Next Day Air Saver","UPS Next Day Air Saver",module,Magento/Ups
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M.",module,Magento/Ups
"UPS Worldwide Express Plus","UPS Worldwide Express Plus",module,Magento/Ups
"UPS Second Day Air A.M.","UPS Second Day Air A.M.",module,Magento/Ups
"UPS Saver","UPS Saver",module,Magento/Ups
"UPS Worldwide Saver","UPS Worldwide Saver",module,Magento/Ups
"UPS Express","UPS Express",module,Magento/Ups
"UPS Expedited","UPS Expedited",module,Magento/Ups
"UPS Express Early A.M.","UPS Express Early A.M.",module,Magento/Ups
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM",module,Magento/Ups
"UPS Today Standard","UPS Today Standard",module,Magento/Ups
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier",module,Magento/Ups
"UPS Today Intercity","UPS Today Intercity",module,Magento/Ups
"UPS Today Express","UPS Today Express",module,Magento/Ups
"UPS Today Express Saver","UPS Today Express Saver",module,Magento/Ups
"UPS Express Plus","UPS Express Plus",module,Magento/Ups
"Next Day Air Early AM","Next Day Air Early AM",module,Magento/Ups
"Next Day Air Early AM Letter","Next Day Air Early AM Letter",module,Magento/Ups
"Next Day Air","Next Day Air",module,Magento/Ups
"Next Day Air Letter","Next Day Air Letter",module,Magento/Ups
"Next Day Air Intra (Puerto Rico)","Next Day Air Intra (Puerto Rico)",module,Magento/Ups
"Next Day Air Saver","Next Day Air Saver",module,Magento/Ups
"Next Day Air Saver Letter","Next Day Air Saver Letter",module,Magento/Ups
"2nd Day Air AM","2nd Day Air AM",module,Magento/Ups
"2nd Day Air AM Letter","2nd Day Air AM Letter",module,Magento/Ups
"2nd Day Air","2nd Day Air",module,Magento/Ups
"2nd Day Air Letter","2nd Day Air Letter",module,Magento/Ups
"3 Day Select","3 Day Select",module,Magento/Ups
"Ground","Ground",module,Magento/Ups
"Ground Commercial","Ground Commercial",module,Magento/Ups
"Ground Residential","Ground Residential",module,Magento/Ups
"Canada Standard","Canada Standard",module,Magento/Ups
